parameter,date,value,Ticker,Company,Type,Financial Type,Created Date
Basic Shares Outstanding,2015-09-30,7996.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic Shares Outstanding,2015-06-30,8177.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic Shares Outstanding,2015-03-31,8167.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic Shares Outstanding,2014-12-31,8228.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic Shares Outstanding,2014-09-30,8249.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic Shares Outstanding,2014-06-30,8299.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic Shares Outstanding,2014-03-31,8284.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic Shares Outstanding,2013-12-31,8326.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic Shares Outstanding,2013-09-30,8339.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic Shares Outstanding,2013-06-30,8375.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic Shares Outstanding,2013-03-31,8364.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic Shares Outstanding,2012-12-31,8393.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic Shares Outstanding,2012-09-30,8396.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic Shares Outstanding,2012-06-30,8396.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic Shares Outstanding,2012-03-31,8401.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic Shares Outstanding,2011-12-31,8402.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic Shares Outstanding,2011-09-30,8392.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic Shares Outstanding,2011-06-30,8490.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic Shares Outstanding,2011-03-31,8420.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic Shares Outstanding,2010-12-31,8497.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic Shares Outstanding,2010-09-30,8614.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic Shares Outstanding,2010-06-30,8813.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic Shares Outstanding,2010-03-31,8767.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic Shares Outstanding,2009-12-31,8856.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic Shares Outstanding,2009-09-30,8914.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic Shares Outstanding,2009-06-30,8945.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic Shares Outstanding,2009-03-31,8891.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic Shares Outstanding,2008-12-31,8903.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic Shares Outstanding,2008-09-30,9084.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic Shares Outstanding,2008-06-30,9328.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic Shares Outstanding,2008-03-31,9307.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic Shares Outstanding,2007-12-31,9361.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic Shares Outstanding,2007-09-30,9380.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic Shares Outstanding,2007-06-30,9742.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic Shares Outstanding,2007-03-31,9725.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic Shares Outstanding,2006-12-31,9806.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic Shares Outstanding,2006-09-30,9929.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic Shares Outstanding,2006-06-30,10438.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic Shares Outstanding,2006-03-31,10303.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic Shares Outstanding,2005-12-31,10560.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic Shares Outstanding,2005-09-30,10696.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic Shares Outstanding,2005-06-30,10839.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic Shares Outstanding,2005-03-31,10856.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2019-12-31,7691.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2019-09-30,7710.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2019-06-30,7753.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2019-03-31,7744.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2018-12-31,7768.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2018-09-30,7766.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2018-06-30,7794.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2018-03-31,7794.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2017-12-31,7710.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2017-09-30,7799.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2017-06-30,7832.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2017-03-31,7813.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2016-12-31,7830.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2016-09-30,7876.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2016-06-30,8013.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2016-03-31,7985.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2015-12-31,8051.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2015-09-30,8084.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2015-06-30,8254.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2015-03-31,8237.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2014-12-31,8297.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2014-09-30,8351.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2014-06-30,8399.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2014-03-31,8367.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2013-12-31,8395.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2013-09-30,8434.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2013-06-30,8470.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2013-03-31,8429.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2012-12-31,8444.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2012-09-30,8494.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2012-06-30,8506.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2012-03-31,8498.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2011-12-31,8465.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2011-09-30,8490.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2011-06-30,8593.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2011-03-31,8510.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2010-12-31,8570.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2010-09-30,8695.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2010-06-30,8927.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2010-03-31,8876.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2009-12-31,8951.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2009-09-30,8983.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2009-06-30,8996.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2009-03-31,8904.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2008-12-31,8914.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2008-09-30,9183.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2008-06-30,9470.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2008-03-31,9428.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2007-12-31,9503.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2007-09-30,9513.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2007-06-30,9886.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2007-03-31,9862.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2006-12-31,9942.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2006-09-30,10010.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2006-06-30,10531.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2006-03-31,10415.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2005-12-31,10638.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2005-09-30,10772.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2005-06-30,10906.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Shares Outstanding,2005-03-31,10931.00000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2019-12-31,1.53000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2019-09-30,1.40000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2019-06-30,1.72000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2019-03-31,1.15000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2018-12-31,1.09000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2018-09-30,1.15000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2018-06-30,1.16000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2018-03-31,0.96000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2017-12-31,-0.82000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2017-09-30,0.85000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2017-06-30,1.04000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2017-03-31,0.71000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2016-12-31,0.81000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2016-09-30,0.73000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2016-06-30,0.87000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2016-03-31,0.48000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2015-12-31,0.63000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2015-09-30,0.61000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2015-06-30,-0.38000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2015-03-31,0.61000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2014-12-31,0.71000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2014-09-30,0.55000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2014-06-30,0.56000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2014-03-31,0.68000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2013-12-31,0.79000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2013-09-30,0.63000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2013-06-30,0.60000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2013-03-31,0.72000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2012-12-31,0.76000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2012-09-30,0.53000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2012-06-30,-0.06000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2012-03-31,0.61000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2011-12-31,0.79000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2011-09-30,0.68000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2011-06-30,0.70000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2011-03-31,0.62000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2010-12-31,0.78000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2010-09-30,0.63000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2010-06-30,0.52000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2010-03-31,0.46000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2009-12-31,0.75000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2009-09-30,0.40000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2009-06-30,0.35000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2009-03-31,0.33000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2008-12-31,0.47000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2008-09-30,0.48000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2008-06-30,0.47000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2008-03-31,0.47000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2007-12-31,0.50000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2007-09-30,0.46000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2007-06-30,0.31000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2007-03-31,0.51000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2006-12-31,0.27000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2006-09-30,0.35000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2006-06-30,0.28000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2006-03-31,0.29000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2005-12-31,0.35000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2005-09-30,0.29000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2005-06-30,0.34000,MSFT,microsoft,income-statement,Q,03-16-2020
Basic EPS,2005-03-31,0.24000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2019-12-31,1.51000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2019-09-30,1.38000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2019-06-30,1.70000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2019-03-31,1.14000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2018-12-31,1.08000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2018-09-30,1.14000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2018-06-30,1.16000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2018-03-31,0.95000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2017-12-31,-0.82000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2017-09-30,0.84000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2017-06-30,1.03000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2017-03-31,0.70000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2016-12-31,0.80000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2016-09-30,0.72000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2016-06-30,0.86000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2016-03-31,0.47000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2015-12-31,0.62000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2015-09-30,0.61000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2015-06-30,-0.38000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2015-03-31,0.61000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2014-12-31,0.71000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2014-09-30,0.54000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2014-06-30,0.55000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2014-03-31,0.68000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2013-12-31,0.78000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2013-09-30,0.62000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2013-06-30,0.57000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2013-03-31,0.72000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2012-12-31,0.76000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2012-09-30,0.53000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2012-06-30,-0.06000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2012-03-31,0.60000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2011-12-31,0.78000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2011-09-30,0.68000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2011-06-30,0.69000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2011-03-31,0.61000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2010-12-31,0.77000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2010-09-30,0.62000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2010-06-30,0.51000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2010-03-31,0.45000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2009-12-31,0.74000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2009-09-30,0.40000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2009-06-30,0.34000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2009-03-31,0.33000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2008-12-31,0.47000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2008-09-30,0.48000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2008-06-30,0.45000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2008-03-31,0.47000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2007-12-31,0.50000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2007-09-30,0.45000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2007-06-30,0.31000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2007-03-31,0.50000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2006-12-31,0.26000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2006-09-30,0.35000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2006-06-30,0.28000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2006-03-31,0.29000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2005-12-31,0.34000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2005-09-30,0.29000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2005-06-30,0.34000,MSFT,microsoft,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2005-03-31,0.23000,MSFT,microsoft,income-statement,Q,03-16-2020
Cash On Hand,2019-06-30,133819.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Cash On Hand,2018-06-30,133768.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Cash On Hand,2017-06-30,132981.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Cash On Hand,2016-06-30,113240.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Cash On Hand,2015-06-30,96526.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Cash On Hand,2014-06-30,85709.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Cash On Hand,2013-06-30,77022.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Cash On Hand,2012-06-30,63040.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Cash On Hand,2011-06-30,52772.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Cash On Hand,2010-06-30,36788.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Cash On Hand,2009-06-30,31447.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Cash On Hand,2008-06-30,23662.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Cash On Hand,2007-06-30,23411.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Cash On Hand,2006-06-30,34161.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Cash On Hand,2005-06-30,37751.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Notes And Loans Receivable,2019-06-30,,MSFT,microsoft,balance-sheet,A,03-16-2020
Notes And Loans Receivable,2018-06-30,,MSFT,microsoft,balance-sheet,A,03-16-2020
Notes And Loans Receivable,2017-06-30,,MSFT,microsoft,balance-sheet,A,03-16-2020
Notes And Loans Receivable,2016-06-30,,MSFT,microsoft,balance-sheet,A,03-16-2020
Notes And Loans Receivable,2015-06-30,,MSFT,microsoft,balance-sheet,A,03-16-2020
Notes And Loans Receivable,2014-06-30,,MSFT,microsoft,balance-sheet,A,03-16-2020
Notes And Loans Receivable,2013-06-30,,MSFT,microsoft,balance-sheet,A,03-16-2020
Notes And Loans Receivable,2012-06-30,,MSFT,microsoft,balance-sheet,A,03-16-2020
Notes And Loans Receivable,2011-06-30,,MSFT,microsoft,balance-sheet,A,03-16-2020
Notes And Loans Receivable,2010-06-30,,MSFT,microsoft,balance-sheet,A,03-16-2020
Notes And Loans Receivable,2009-06-30,,MSFT,microsoft,balance-sheet,A,03-16-2020
Notes And Loans Receivable,2008-06-30,,MSFT,microsoft,balance-sheet,A,03-16-2020
Notes And Loans Receivable,2007-06-30,,MSFT,microsoft,balance-sheet,A,03-16-2020
Notes And Loans Receivable,2006-06-30,,MSFT,microsoft,balance-sheet,A,03-16-2020
Notes And Loans Receivable,2005-06-30,,MSFT,microsoft,balance-sheet,A,03-16-2020
Inventory,2019-06-30,2063.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Inventory,2018-06-30,2662.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Inventory,2017-06-30,2181.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Inventory,2016-06-30,2251.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Inventory,2015-06-30,2902.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Inventory,2014-06-30,2660.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Inventory,2013-06-30,1938.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Inventory,2012-06-30,1137.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Inventory,2011-06-30,1372.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Inventory,2010-06-30,740.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Inventory,2009-06-30,717.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Inventory,2008-06-30,985.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Inventory,2007-06-30,1127.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Inventory,2006-06-30,1478.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Inventory,2005-06-30,491.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Other Current Assets,2019-06-30,10146.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Other Current Assets,2018-06-30,6751.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Other Current Assets,2017-06-30,5103.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Other Current Assets,2016-06-30,5892.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Other Current Assets,2015-06-30,5461.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Other Current Assets,2014-06-30,4392.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Other Current Assets,2013-06-30,3388.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Other Current Assets,2012-06-30,3092.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Other Current Assets,2011-06-30,3320.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Other Current Assets,2010-06-30,2950.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Other Current Assets,2009-06-30,3711.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Other Current Assets,2008-06-30,2989.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Other Current Assets,2007-06-30,2393.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Other Current Assets,2006-06-30,2115.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Other Current Assets,2005-06-30,1614.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Total Current Assets,2019-06-30,175552.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Total Current Assets,2018-06-30,169662.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Total Current Assets,2017-06-30,162696.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Total Current Assets,2016-06-30,139660.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Total Current Assets,2015-06-30,122797.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Total Current Assets,2014-06-30,114246.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Total Current Assets,2013-06-30,101466.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Total Current Assets,2012-06-30,85084.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Total Current Assets,2011-06-30,74918.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Total Current Assets,2010-06-30,55676.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Total Current Assets,2009-06-30,49280.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
Total Current Assets,2008-06-30,43242.00000,MSFT,microsoft,balance-sheet,A,03-16-2020
