parameter,date,value,Ticker,Company,Type,Financial Type,Created Date
Notes And Loans Receivable,2007-12-31,,GOOGL,alphabet,balance-sheet,A,03-16-2020
Notes And Loans Receivable,2006-12-31,,GOOGL,alphabet,balance-sheet,A,03-16-2020
Notes And Loans Receivable,2005-12-31,,GOOGL,alphabet,balance-sheet,A,03-16-2020
Inventory,2019-12-31,999.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Inventory,2018-12-31,1107.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Inventory,2017-12-31,749.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Inventory,2016-12-31,268.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Inventory,2015-12-31,491.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Inventory,2014-12-31,,GOOGL,alphabet,balance-sheet,A,03-16-2020
Inventory,2013-12-31,,GOOGL,alphabet,balance-sheet,A,03-16-2020
Inventory,2012-12-31,505.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Inventory,2011-12-31,35.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Inventory,2010-12-31,,GOOGL,alphabet,balance-sheet,A,03-16-2020
Inventory,2009-12-31,,GOOGL,alphabet,balance-sheet,A,03-16-2020
Inventory,2008-12-31,,GOOGL,alphabet,balance-sheet,A,03-16-2020
Inventory,2007-12-31,,GOOGL,alphabet,balance-sheet,A,03-16-2020
Inventory,2006-12-31,,GOOGL,alphabet,balance-sheet,A,03-16-2020
Inventory,2005-12-31,,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Current Assets,2019-12-31,4412.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Current Assets,2018-12-31,4236.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Current Assets,2017-12-31,2983.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Current Assets,2016-12-31,4575.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Current Assets,2015-12-31,,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Current Assets,2014-12-31,,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Current Assets,2013-12-31,,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Current Assets,2012-12-31,,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Current Assets,2011-12-31,,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Current Assets,2010-12-31,,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Current Assets,2009-12-31,,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Current Assets,2008-12-31,,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Current Assets,2007-12-31,,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Current Assets,2006-12-31,,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Current Assets,2005-12-31,,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Current Assets,2019-12-31,152578.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Current Assets,2018-12-31,135676.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Current Assets,2017-12-31,124308.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Current Assets,2016-12-31,105408.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Current Assets,2015-12-31,90114.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Current Assets,2014-12-31,78656.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Current Assets,2013-12-31,72886.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Current Assets,2012-12-31,60454.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Current Assets,2011-12-31,52758.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Current Assets,2010-12-31,41562.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Current Assets,2009-12-31,29167.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Current Assets,2008-12-31,20178.18000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Current Assets,2007-12-31,17289.14000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Current Assets,2006-12-31,13039.85000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Current Assets,2005-12-31,9001.07100,GOOGL,alphabet,balance-sheet,A,03-16-2020
"Property, Plant, And Equipment",2019-12-31,73646.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
"Property, Plant, And Equipment",2018-12-31,59719.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
"Property, Plant, And Equipment",2017-12-31,42383.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
"Property, Plant, And Equipment",2016-12-31,34234.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
"Property, Plant, And Equipment",2015-12-31,29016.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
"Property, Plant, And Equipment",2014-12-31,23883.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
"Property, Plant, And Equipment",2013-12-31,16524.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
"Property, Plant, And Equipment",2012-12-31,11854.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
"Property, Plant, And Equipment",2011-12-31,9603.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
"Property, Plant, And Equipment",2010-12-31,7759.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
"Property, Plant, And Equipment",2009-12-31,4845.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
"Property, Plant, And Equipment",2008-12-31,5233.84300,GOOGL,alphabet,balance-sheet,A,03-16-2020
"Property, Plant, And Equipment",2007-12-31,4039.26100,GOOGL,alphabet,balance-sheet,A,03-16-2020
"Property, Plant, And Equipment",2006-12-31,2395.23900,GOOGL,alphabet,balance-sheet,A,03-16-2020
"Property, Plant, And Equipment",2005-12-31,961.74900,GOOGL,alphabet,balance-sheet,A,03-16-2020
Long-Term Investments,2019-12-31,13078.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Long-Term Investments,2018-12-31,13859.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Long-Term Investments,2017-12-31,7813.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Long-Term Investments,2016-12-31,5878.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Long-Term Investments,2015-12-31,5183.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Long-Term Investments,2014-12-31,3079.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Long-Term Investments,2013-12-31,1976.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Long-Term Investments,2012-12-31,1469.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Long-Term Investments,2011-12-31,790.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Long-Term Investments,2010-12-31,523.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Long-Term Investments,2009-12-31,129.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Long-Term Investments,2008-12-31,85.16000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Long-Term Investments,2007-12-31,1059.69400,GOOGL,alphabet,balance-sheet,A,03-16-2020
Long-Term Investments,2006-12-31,1031.85000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Long-Term Investments,2005-12-31,14.36900,GOOGL,alphabet,balance-sheet,A,03-16-2020
Goodwill And Intangible Assets,2019-12-31,22603.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Goodwill And Intangible Assets,2018-12-31,20108.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Goodwill And Intangible Assets,2017-12-31,19439.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Goodwill And Intangible Assets,2016-12-31,19775.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Goodwill And Intangible Assets,2015-12-31,19716.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Goodwill And Intangible Assets,2014-12-31,20206.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Goodwill And Intangible Assets,2013-12-31,17558.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Goodwill And Intangible Assets,2012-12-31,18010.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Goodwill And Intangible Assets,2011-12-31,8924.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Goodwill And Intangible Assets,2010-12-31,7300.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Goodwill And Intangible Assets,2009-12-31,5678.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Goodwill And Intangible Assets,2008-12-31,5836.54400,GOOGL,alphabet,balance-sheet,A,03-16-2020
Goodwill And Intangible Assets,2007-12-31,2745.96400,GOOGL,alphabet,balance-sheet,A,03-16-2020
Goodwill And Intangible Assets,2006-12-31,1891.96000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Goodwill And Intangible Assets,2005-12-31,277.68300,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Long-Term Assets,2019-12-31,13283.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Long-Term Assets,2018-12-31,2693.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Long-Term Assets,2017-12-31,2672.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Long-Term Assets,2016-12-31,1819.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Long-Term Assets,2015-12-31,3181.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Long-Term Assets,2014-12-31,3187.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Long-Term Assets,2013-12-31,1976.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Long-Term Assets,2012-12-31,2011.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Long-Term Assets,2011-12-31,499.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Long-Term Assets,2010-12-31,442.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Long-Term Assets,2009-12-31,415.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Long-Term Assets,2008-12-31,433.84600,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Long-Term Assets,2007-12-31,168.53000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Long-Term Assets,2006-12-31,114.45500,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Long-Term Assets,2005-12-31,16.94100,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Long-Term Assets,2019-12-31,123331.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Long-Term Assets,2018-12-31,97116.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Long-Term Assets,2017-12-31,72987.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Long-Term Assets,2016-12-31,62089.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Long-Term Assets,2015-12-31,57347.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Long-Term Assets,2014-12-31,50531.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Long-Term Assets,2013-12-31,38034.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Long-Term Assets,2012-12-31,33344.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Long-Term Assets,2011-12-31,19816.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Long-Term Assets,2010-12-31,16289.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Long-Term Assets,2009-12-31,11330.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Long-Term Assets,2008-12-31,11589.39000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Long-Term Assets,2007-12-31,8046.66800,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Long-Term Assets,2006-12-31,5433.50400,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Long-Term Assets,2005-12-31,1270.74200,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Assets,2019-12-31,275909.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Assets,2018-12-31,232792.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Assets,2017-12-31,197295.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Assets,2016-12-31,167497.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Assets,2015-12-31,147461.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Assets,2014-12-31,129187.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Assets,2013-12-31,110920.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Assets,2012-12-31,93798.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Assets,2011-12-31,72574.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Assets,2010-12-31,57851.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Assets,2009-12-31,40497.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Assets,2008-12-31,31767.57000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Assets,2007-12-31,25335.81000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Assets,2006-12-31,18473.35000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Assets,2005-12-31,10271.81000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Current Liabilities,2019-12-31,45221.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Current Liabilities,2018-12-31,34620.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Current Liabilities,2017-12-31,24183.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Current Liabilities,2016-12-31,16756.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Current Liabilities,2015-12-31,19310.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Current Liabilities,2014-12-31,16779.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Current Liabilities,2013-12-31,15908.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Current Liabilities,2012-12-31,14337.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Current Liabilities,2011-12-31,8913.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Current Liabilities,2010-12-31,9996.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Current Liabilities,2009-12-31,2747.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Current Liabilities,2008-12-31,2302.09000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Current Liabilities,2007-12-31,2035.60200,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Current Liabilities,2006-12-31,1304.58700,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Current Liabilities,2005-12-31,745.38400,GOOGL,alphabet,balance-sheet,A,03-16-2020
Long Term Debt,2019-12-31,14768.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Long Term Debt,2018-12-31,4012.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Long Term Debt,2017-12-31,3969.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Long Term Debt,2016-12-31,3935.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Long Term Debt,2015-12-31,1995.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Long Term Debt,2014-12-31,3228.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Long Term Debt,2013-12-31,2236.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Long Term Debt,2012-12-31,2988.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Long Term Debt,2011-12-31,2986.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Long Term Debt,2010-12-31,,GOOGL,alphabet,balance-sheet,A,03-16-2020
Long Term Debt,2009-12-31,,GOOGL,alphabet,balance-sheet,A,03-16-2020
Long Term Debt,2008-12-31,,GOOGL,alphabet,balance-sheet,A,03-16-2020
Long Term Debt,2007-12-31,,GOOGL,alphabet,balance-sheet,A,03-16-2020
Long Term Debt,2006-12-31,,GOOGL,alphabet,balance-sheet,A,03-16-2020
Long Term Debt,2005-12-31,,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Non-Current Liabilities,2019-12-31,12419.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Non-Current Liabilities,2018-12-31,14872.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Non-Current Liabilities,2017-12-31,15871.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Non-Current Liabilities,2016-12-31,7342.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Non-Current Liabilities,2015-12-31,5485.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Non-Current Liabilities,2014-12-31,4458.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Non-Current Liabilities,2013-12-31,3381.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Non-Current Liabilities,2012-12-31,2786.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Non-Current Liabilities,2011-12-31,2199.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Non-Current Liabilities,2010-12-31,1579.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Non-Current Liabilities,2009-12-31,1704.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Non-Current Liabilities,2008-12-31,1184.29000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Non-Current Liabilities,2007-12-31,580.27600,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Non-Current Liabilities,2006-12-31,68.49700,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Non-Current Liabilities,2005-12-31,61.58500,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Long Term Liabilities,2019-12-31,29246.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Long Term Liabilities,2018-12-31,20544.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Long Term Liabilities,2017-12-31,20610.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Long Term Liabilities,2016-12-31,11705.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Long Term Liabilities,2015-12-31,7820.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Long Term Liabilities,2014-12-31,8548.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Long Term Liabilities,2013-12-31,7703.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Long Term Liabilities,2012-12-31,7746.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Long Term Liabilities,2011-12-31,5516.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Long Term Liabilities,2010-12-31,1614.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Long Term Liabilities,2009-12-31,1746.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Long Term Liabilities,2008-12-31,1226.62300,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Long Term Liabilities,2007-12-31,610.52500,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Long Term Liabilities,2006-12-31,128.92400,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Long Term Liabilities,2005-12-31,107.47200,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Liabilities,2019-12-31,74467.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Liabilities,2018-12-31,55164.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Liabilities,2017-12-31,44793.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Liabilities,2016-12-31,28461.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Liabilities,2015-12-31,27130.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Liabilities,2014-12-31,25327.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Liabilities,2013-12-31,23611.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Liabilities,2012-12-31,22083.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Liabilities,2011-12-31,14429.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Liabilities,2010-12-31,11610.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Liabilities,2009-12-31,4493.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Liabilities,2008-12-31,3528.71300,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Liabilities,2007-12-31,2646.12700,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Liabilities,2006-12-31,1433.51100,GOOGL,alphabet,balance-sheet,A,03-16-2020
Total Liabilities,2005-12-31,852.85600,GOOGL,alphabet,balance-sheet,A,03-16-2020
Common Stock Net,2019-12-31,0.68800,GOOGL,alphabet,balance-sheet,A,03-16-2020
Common Stock Net,2018-12-31,0.69600,GOOGL,alphabet,balance-sheet,A,03-16-2020
Common Stock Net,2017-12-31,0.69400,GOOGL,alphabet,balance-sheet,A,03-16-2020
Common Stock Net,2016-12-31,0.69100,GOOGL,alphabet,balance-sheet,A,03-16-2020
Common Stock Net,2015-12-31,0.68800,GOOGL,alphabet,balance-sheet,A,03-16-2020
Common Stock Net,2014-12-31,0.68000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Common Stock Net,2013-12-31,0.67200,GOOGL,alphabet,balance-sheet,A,03-16-2020
Common Stock Net,2012-12-31,0.33000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Common Stock Net,2011-12-31,0.32500,GOOGL,alphabet,balance-sheet,A,03-16-2020
Common Stock Net,2010-12-31,0.32100,GOOGL,alphabet,balance-sheet,A,03-16-2020
Common Stock Net,2009-12-31,0.31800,GOOGL,alphabet,balance-sheet,A,03-16-2020
Common Stock Net,2008-12-31,0.31500,GOOGL,alphabet,balance-sheet,A,03-16-2020
Common Stock Net,2007-12-31,0.31300,GOOGL,alphabet,balance-sheet,A,03-16-2020
Common Stock Net,2006-12-31,0.30900,GOOGL,alphabet,balance-sheet,A,03-16-2020
Common Stock Net,2005-12-31,0.29300,GOOGL,alphabet,balance-sheet,A,03-16-2020
Retained Earnings (Accumulated Deficit),2019-12-31,152122.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Retained Earnings (Accumulated Deficit),2018-12-31,134885.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Retained Earnings (Accumulated Deficit),2017-12-31,113247.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Retained Earnings (Accumulated Deficit),2016-12-31,105131.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Retained Earnings (Accumulated Deficit),2015-12-31,89223.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Retained Earnings (Accumulated Deficit),2014-12-31,75066.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Retained Earnings (Accumulated Deficit),2013-12-31,61262.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Retained Earnings (Accumulated Deficit),2012-12-31,48342.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Retained Earnings (Accumulated Deficit),2011-12-31,37605.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Retained Earnings (Accumulated Deficit),2010-12-31,27868.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Retained Earnings (Accumulated Deficit),2009-12-31,20082.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Retained Earnings (Accumulated Deficit),2008-12-31,13561.63000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Retained Earnings (Accumulated Deficit),2007-12-31,9334.77200,GOOGL,alphabet,balance-sheet,A,03-16-2020
Retained Earnings (Accumulated Deficit),2006-12-31,5133.31400,GOOGL,alphabet,balance-sheet,A,03-16-2020
Retained Earnings (Accumulated Deficit),2005-12-31,2055.86800,GOOGL,alphabet,balance-sheet,A,03-16-2020
Comprehensive Income,2019-12-31,-1232.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Comprehensive Income,2018-12-31,-2306.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Comprehensive Income,2017-12-31,-992.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Comprehensive Income,2016-12-31,-2402.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Comprehensive Income,2015-12-31,-1874.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Comprehensive Income,2014-12-31,27.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Comprehensive Income,2013-12-31,125.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Comprehensive Income,2012-12-31,538.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Comprehensive Income,2011-12-31,276.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Comprehensive Income,2010-12-31,138.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Comprehensive Income,2009-12-31,105.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Comprehensive Income,2008-12-31,226.57900,GOOGL,alphabet,balance-sheet,A,03-16-2020
Comprehensive Income,2007-12-31,113.37300,GOOGL,alphabet,balance-sheet,A,03-16-2020
Comprehensive Income,2006-12-31,23.31100,GOOGL,alphabet,balance-sheet,A,03-16-2020
Comprehensive Income,2005-12-31,4.01900,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Share Holders Equity,2019-12-31,,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Share Holders Equity,2018-12-31,,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Share Holders Equity,2017-12-31,,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Share Holders Equity,2016-12-31,,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Share Holders Equity,2015-12-31,,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Share Holders Equity,2014-12-31,,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Share Holders Equity,2013-12-31,,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Share Holders Equity,2012-12-31,,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Share Holders Equity,2011-12-31,,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Share Holders Equity,2010-12-31,,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Share Holders Equity,2009-12-31,,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Share Holders Equity,2008-12-31,,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Share Holders Equity,2007-12-31,,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Share Holders Equity,2006-12-31,,GOOGL,alphabet,balance-sheet,A,03-16-2020
Other Share Holders Equity,2005-12-31,,GOOGL,alphabet,balance-sheet,A,03-16-2020
Share Holder Equity,2019-12-31,201442.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Share Holder Equity,2018-12-31,177628.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Share Holder Equity,2017-12-31,152502.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Share Holder Equity,2016-12-31,139036.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Share Holder Equity,2015-12-31,120331.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Share Holder Equity,2014-12-31,103860.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Share Holder Equity,2013-12-31,87309.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Share Holder Equity,2012-12-31,71715.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Share Holder Equity,2011-12-31,58145.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
Share Holder Equity,2010-12-31,46241.00000,GOOGL,alphabet,balance-sheet,A,03-16-2020
