parameter,date,value,Ticker,Company,Type,Financial Type,Created Date
Net Income,2018-09-30,14125.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2018-06-30,11519.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2018-03-31,13822.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2017-12-31,20065.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2017-09-30,10714.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2017-06-30,8717.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2017-03-31,11029.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2016-12-31,17891.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2016-09-30,9014.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2016-06-30,7796.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2016-03-31,10516.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2015-12-31,18361.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2015-09-30,11124.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2015-06-30,10677.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2015-03-31,13569.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2014-12-31,18024.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2014-09-30,8467.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2014-06-30,7748.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2014-03-31,10223.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2013-12-31,13072.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2013-09-30,7512.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2013-06-30,6900.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2013-03-31,9547.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2012-12-31,13078.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2012-09-30,8223.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2012-06-30,8824.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2012-03-31,11622.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2011-12-31,13064.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2011-09-30,6623.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2011-06-30,7308.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2011-03-31,5987.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2010-12-31,6004.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2010-09-30,4308.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2010-06-30,3253.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2010-03-31,3074.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2009-12-31,3378.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2009-09-30,2532.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2009-06-30,1828.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2009-03-31,1620.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2008-12-31,2255.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2008-09-30,2421.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2008-06-30,1072.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2008-03-31,1045.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2007-12-31,1581.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2007-09-30,903.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2007-06-30,818.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2007-03-31,770.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2006-12-31,1004.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2006-09-30,542.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2006-06-30,472.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2006-03-31,410.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2005-12-31,565.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2005-09-30,424.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2005-06-30,319.00000,AAPL,apple,income-statement,Q,03-16-2020
Net Income,2005-03-31,290.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2019-12-31,28385.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2019-09-30,18804.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2019-06-30,14477.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2019-03-31,16455.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2018-12-31,26741.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2018-09-30,18872.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2018-06-30,15277.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2018-03-31,18633.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2017-12-31,29019.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2017-09-30,15604.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2017-06-30,13122.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2017-03-31,16429.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2016-12-31,26346.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2016-09-30,14309.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2016-06-30,12631.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2016-03-31,16464.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2015-12-31,27125.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2015-09-30,17742.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2015-06-30,17167.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2015-03-31,20757.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2014-12-31,26821.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2014-09-30,13134.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2014-06-30,12228.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2014-03-31,15480.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2013-12-31,19607.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2013-09-30,11813.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2013-06-30,10895.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2013-03-31,14250.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2012-12-31,18798.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2012-09-30,11925.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2012-06-30,12408.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2012-03-31,16124.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2011-12-31,18061.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2011-09-30,9253.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2011-06-30,9860.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2011-03-31,8308.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2010-12-31,8183.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2010-09-30,5776.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2010-06-30,4507.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2010-03-31,4195.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2009-12-31,4934.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2009-09-30,3887.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2009-06-30,2814.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2009-03-31,2504.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2008-12-31,3269.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2008-09-30,3651.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2008-06-30,1509.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2008-03-31,1431.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2007-12-31,2232.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2007-09-30,1161.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2007-06-30,1122.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2007-03-31,1055.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2006-12-31,1396.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2006-09-30,674.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2006-06-30,623.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2006-03-31,579.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2005-12-31,802.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2005-09-30,463.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2005-06-30,472.00000,AAPL,apple,income-statement,Q,03-16-2020
EBITDA,2005-03-31,443.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2019-12-31,25569.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2019-09-30,15625.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2019-06-30,11544.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2019-03-31,13415.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2018-12-31,23346.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2018-09-30,16118.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2018-06-30,12612.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2018-03-31,15894.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2017-12-31,26274.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2017-09-30,13120.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2017-06-30,10768.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2017-03-31,14097.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2016-12-31,23359.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2016-09-30,11761.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2016-06-30,10105.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2016-03-31,13987.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2015-12-31,24171.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2015-09-30,14623.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2015-06-30,14083.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2015-03-31,18278.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2014-12-31,24246.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2014-09-30,11165.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2014-06-30,10282.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2014-03-31,13593.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2013-12-31,17463.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2013-09-30,10030.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2013-06-30,9201.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2013-03-31,12558.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2012-12-31,17210.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2012-09-30,10944.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2012-06-30,11573.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2012-03-31,15384.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2011-12-31,17340.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2011-09-30,8710.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2011-06-30,9379.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2011-03-31,7874.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2010-12-31,7827.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2010-09-30,5447.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2010-06-30,4234.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2010-03-31,3979.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2009-12-31,4725.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2009-09-30,3684.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2009-06-30,2632.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2009-03-31,2323.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2008-12-31,3101.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2008-09-30,3494.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2008-06-30,1392.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2008-03-31,1315.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2007-12-31,2126.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2007-09-30,1058.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2007-06-30,1041.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2007-03-31,986.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2006-12-31,1322.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2006-09-30,608.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2006-06-30,566.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2006-03-31,529.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2005-12-31,750.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2005-09-30,412.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2005-06-30,426.00000,AAPL,apple,income-statement,Q,03-16-2020
EBIT,2005-03-31,402.00000,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2019-12-31,4415.04000,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2019-09-30,4617.83400,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2019-06-30,4570.63300,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2019-03-31,4674.07100,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2018-12-31,4735.82000,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2018-09-30,4955.37700,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2018-06-30,4882.16700,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2018-03-31,5024.87700,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2017-12-31,5112.87700,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2017-09-30,5217.24200,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2017-06-30,5195.08800,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2017-03-31,5225.79100,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2016-12-31,5298.66100,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2016-09-30,5470.82000,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2016-06-30,5443.05800,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2016-03-31,5514.38100,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2015-12-31,5558.93000,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2015-09-30,5753.42100,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2015-06-30,5729.88600,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2015-03-31,5793.79900,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2014-12-31,5843.08200,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2014-09-30,6085.57200,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2014-06-30,6012.63500,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2014-03-31,6123.30200,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2013-12-31,6272.50400,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2013-09-30,6477.32000,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2013-06-30,6430.32300,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2013-03-31,6577.40300,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2012-12-31,6572.41200,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2012-09-30,6543.72600,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2012-06-30,6556.17200,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2012-03-31,6535.07400,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2011-12-31,6517.28700,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2011-09-30,6469.80600,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2011-06-30,6482.75600,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2011-03-31,6462.37200,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2010-12-31,6435.05800,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2010-09-30,6366.22700,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2010-06-30,6385.37900,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2010-03-31,6352.83600,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2009-12-31,6324.79400,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2009-09-30,6251.11200,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2009-06-30,6255.98400,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2009-03-31,6238.26000,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2008-12-31,6223.99400,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2008-09-30,6171.14400,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2008-06-30,6186.16600,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2008-03-31,6156.82200,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2007-12-31,6131.02000,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2007-09-30,6052.16500,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2007-06-30,6067.64200,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2007-03-31,6041.02100,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2006-12-31,6003.83700,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2006-09-30,5908.40600,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2006-06-30,5959.62500,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2006-03-31,5886.37000,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2005-12-31,5815.46700,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2005-09-30,5659.07300,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2005-06-30,5705.64400,AAPL,apple,income-statement,Q,03-16-2020
Basic Shares Outstanding,2005-03-31,5657.20400,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2019-12-31,4454.60400,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2019-09-30,4648.91300,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2019-06-30,4601.38000,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2019-03-31,4700.64600,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2018-12-31,4773.25200,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2018-09-30,5000.10900,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2018-06-30,4926.60900,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2018-03-31,5068.49300,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2017-12-31,5157.78700,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2017-09-30,5251.69200,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2017-06-30,5233.49900,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2017-03-31,5261.68800,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2016-12-31,5327.99500,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2016-09-30,5500.28100,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2016-06-30,5472.78100,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2016-03-31,5540.88600,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2015-12-31,5594.12700,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2015-09-30,5793.06900,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2015-06-30,5773.09900,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2015-03-31,5834.85800,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2014-12-31,5881.80300,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2014-09-30,6122.66300,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2014-06-30,6051.71100,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2014-03-31,6156.69900,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2013-12-31,6310.16100,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2013-09-30,6521.63400,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2013-06-30,6469.85400,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2013-03-31,6622.24500,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2012-12-31,6630.51900,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2012-09-30,6617.48300,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2012-06-30,6629.41300,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2012-03-31,6614.25100,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2011-12-31,6591.00400,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2011-09-30,6556.51500,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2011-06-30,6564.67000,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2011-03-31,6551.60800,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2010-12-31,6532.07800,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2010-09-30,6472.98400,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2010-06-30,6491.52700,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2010-03-31,6460.14600,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2009-12-31,6438.48100,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2009-09-30,6349.03500,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2009-06-30,6364.12000,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2009-03-31,6320.95100,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2008-12-31,6310.45800,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2008-09-30,6314.97300,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2008-06-30,6322.16900,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2008-03-31,6295.30300,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2007-12-31,6300.37800,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2007-09-30,6225.04400,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2007-06-30,6234.69700,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2007-03-31,6206.57100,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2006-12-31,6183.07900,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2006-09-30,6142.68200,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2006-06-30,6134.57600,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2006-03-31,6149.75900,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2005-12-31,6119.44900,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2005-09-30,5998.14600,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2005-06-30,6025.62100,AAPL,apple,income-statement,Q,03-16-2020
Shares Outstanding,2005-03-31,5999.07700,AAPL,apple,income-statement,Q,03-16-2020
Basic EPS,2019-12-31,5.04000,AAPL,apple,income-statement,Q,03-16-2020
Basic EPS,2019-09-30,3.08000,AAPL,apple,income-statement,Q,03-16-2020
Basic EPS,2019-06-30,2.20000,AAPL,apple,income-statement,Q,03-16-2020
Basic EPS,2019-03-31,2.47000,AAPL,apple,income-statement,Q,03-16-2020
Basic EPS,2018-12-31,4.22000,AAPL,apple,income-statement,Q,03-16-2020
Basic EPS,2018-09-30,2.98000,AAPL,apple,income-statement,Q,03-16-2020
Basic EPS,2018-06-30,2.36000,AAPL,apple,income-statement,Q,03-16-2020
Basic EPS,2018-03-31,2.75000,AAPL,apple,income-statement,Q,03-16-2020
Basic EPS,2017-12-31,3.92000,AAPL,apple,income-statement,Q,03-16-2020
Basic EPS,2017-09-30,2.10000,AAPL,apple,income-statement,Q,03-16-2020
Basic EPS,2017-06-30,1.68000,AAPL,apple,income-statement,Q,03-16-2020
Basic EPS,2017-03-31,2.11000,AAPL,apple,income-statement,Q,03-16-2020
Basic EPS,2016-12-31,3.38000,AAPL,apple,income-statement,Q,03-16-2020
Basic EPS,2016-09-30,1.71000,AAPL,apple,income-statement,Q,03-16-2020
Basic EPS,2016-06-30,1.43000,AAPL,apple,income-statement,Q,03-16-2020
Basic EPS,2016-03-31,1.91000,AAPL,apple,income-statement,Q,03-16-2020
Basic EPS,2015-12-31,3.30000,AAPL,apple,income-statement,Q,03-16-2020
Basic EPS,2015-09-30,2.00000,AAPL,apple,income-statement,Q,03-16-2020
Basic EPS,2015-06-30,1.86000,AAPL,apple,income-statement,Q,03-16-2020
Basic EPS,2015-03-31,2.34000,AAPL,apple,income-statement,Q,03-16-2020
Basic EPS,2014-12-31,3.08000,AAPL,apple,income-statement,Q,03-16-2020
Basic EPS,2014-09-30,1.45000,AAPL,apple,income-statement,Q,03-16-2020
Basic EPS,2014-06-30,1.29000,AAPL,apple,income-statement,Q,03-16-2020
Basic EPS,2014-03-31,1.67000,AAPL,apple,income-statement,Q,03-16-2020
Basic EPS,2013-12-31,2.08000,AAPL,apple,income-statement,Q,03-16-2020
Basic EPS,2013-09-30,1.20860,AAPL,apple,income-statement,Q,03-16-2020
Basic EPS,2013-06-30,1.07000,AAPL,apple,income-statement,Q,03-16-2020
Basic EPS,2013-03-31,1.45140,AAPL,apple,income-statement,Q,03-16-2020
