parameter,date,value,Ticker,Company,Type,Financial Type,Created Date
Basic Shares Outstanding,2013-09-30,2430.00000,FB,facebook,income-statement,Q,03-16-2020
Basic Shares Outstanding,2013-06-30,2407.00000,FB,facebook,income-statement,Q,03-16-2020
Basic Shares Outstanding,2013-03-31,2386.00000,FB,facebook,income-statement,Q,03-16-2020
Basic Shares Outstanding,2012-12-31,2368.00000,FB,facebook,income-statement,Q,03-16-2020
Basic Shares Outstanding,2012-09-30,2420.00000,FB,facebook,income-statement,Q,03-16-2020
Basic Shares Outstanding,2012-06-30,1879.00000,FB,facebook,income-statement,Q,03-16-2020
Basic Shares Outstanding,2012-03-31,1347.00000,FB,facebook,income-statement,Q,03-16-2020
Basic Shares Outstanding,2011-12-31,1325.00000,FB,facebook,income-statement,Q,03-16-2020
Basic Shares Outstanding,2011-09-30,1316.00000,FB,facebook,income-statement,Q,03-16-2020
Basic Shares Outstanding,2011-06-30,1292.00000,FB,facebook,income-statement,Q,03-16-2020
Basic Shares Outstanding,2011-03-31,1240.00000,FB,facebook,income-statement,Q,03-16-2020
Basic Shares Outstanding,2010-12-31,,FB,facebook,income-statement,Q,03-16-2020
Basic Shares Outstanding,2010-09-30,,FB,facebook,income-statement,Q,03-16-2020
